"","rxn","name","ec","tc","qseqid","pident","evalue","bitscore","qcovs","stitle","sstart","send","pathway","status","pathway.status","complex","exception","complex.status","seed","weight"
"2118","RXN-4282","cycloartenol side chain reductase","1.3.1.72",NA,"UniRef50_I0UZV6",56.019,2.71e-144,454,89,"gnl_DSMZ_unitig_0_quiver_consensus",3103758,3102472,"|PWY18C3-1|","good_blast",NA,NA,0,1,"rxn31710",0.005
"2119","RXN-4282","cycloartenol side chain reductase","1.3.1.72",NA,"UniRef50_I0UZV6",56.019,2.71e-144,454,89,"gnl_DSMZ_unitig_0_quiver_consensus",3103758,3102472,"|PWY18C3-1|","good_blast",NA,NA,0,1,"rxn32309",0.005
"2120","RXN-20438","4alpha,14alpha-dimethyl-cholesta-8-enol 14alpha-demethylase","1.14.14.154/1.14.13.70",NA,"UniRef50_F6IDB9",27.208,2.76e-27,113,83,"gnl_DSMZ_unitig_0_quiver_consensus",3009040,3010284,"|PWY18C3-1|","bad_blast",NA,NA,0,NA,"rxn02619",58.0021
"2121","RXN-20438","4alpha,14alpha-dimethyl-cholesta-8-enol 14alpha-demethylase","1.14.14.154/1.14.13.70",NA,"UniRef50_F6IDB9",27.208,2.76e-27,113,83,"gnl_DSMZ_unitig_0_quiver_consensus",3009040,3010284,"|PWY18C3-1|","bad_blast",NA,NA,0,NA,"rxn03912",58.0021
"2122","RXN-20438","4alpha,14alpha-dimethyl-cholesta-8-enol 14alpha-demethylase","1.14.14.154/1.14.13.70",NA,"UniRef50_F6IDB9",27.208,2.76e-27,113,83,"gnl_DSMZ_unitig_0_quiver_consensus",3009040,3010284,"|PWY18C3-1|","bad_blast",NA,NA,0,NA,"rxn03996",58.0021
"2123","RXN-20438","4alpha,14alpha-dimethyl-cholesta-8-enol 14alpha-demethylase","1.14.14.154/1.14.13.70",NA,"UniRef50_F6IDB9",27.208,2.76e-27,113,83,"gnl_DSMZ_unitig_0_quiver_consensus",3009040,3010284,"|PWY18C3-1|","bad_blast",NA,NA,0,NA,"rxn22210",58.0021
"2124","RXN-20438","4alpha,14alpha-dimethyl-cholesta-8-enol 14alpha-demethylase","1.14.14.154/1.14.13.70",NA,"UniRef50_F6IDB9",27.208,2.76e-27,113,83,"gnl_DSMZ_unitig_0_quiver_consensus",3009040,3010284,"|PWY18C3-1|","bad_blast",NA,NA,0,NA,"rxn26782",58.0021
"2125","RXN-20438","4alpha,14alpha-dimethyl-cholesta-8-enol 14alpha-demethylase","1.14.14.154/1.14.13.70",NA,"UniRef50_F6IDB9",27.208,2.76e-27,113,83,"gnl_DSMZ_unitig_0_quiver_consensus",3009040,3010284,"|PWY18C3-1|","bad_blast",NA,NA,0,NA,"rxn26784",58.0021
"2126","RXN-20438","4alpha,14alpha-dimethyl-cholesta-8-enol 14alpha-demethylase","1.14.14.154/1.14.13.70",NA,"UniRef50_F6IDB9",27.208,2.76e-27,113,83,"gnl_DSMZ_unitig_0_quiver_consensus",3009040,3010284,"|PWY18C3-1|","bad_blast",NA,NA,0,NA,"rxn26786",58.0021
"2127","RXN-20438","4alpha,14alpha-dimethyl-cholesta-8-enol 14alpha-demethylase","1.14.14.154/1.14.13.70",NA,"UniRef50_F6IDB9",27.208,2.76e-27,113,83,"gnl_DSMZ_unitig_0_quiver_consensus",3009040,3010284,"|PWY18C3-1|","bad_blast",NA,NA,0,NA,"rxn26892",58.0021
"2128","RXN-20438","4alpha,14alpha-dimethyl-cholesta-8-enol 14alpha-demethylase","1.14.14.154/1.14.13.70",NA,"UniRef50_F6IDB9",27.208,2.76e-27,113,83,"gnl_DSMZ_unitig_0_quiver_consensus",3009040,3010284,"|PWY18C3-1|","bad_blast",NA,NA,0,NA,"rxn26894",58.0021
"2129","RXN-20438","4alpha,14alpha-dimethyl-cholesta-8-enol 14alpha-demethylase","1.14.14.154/1.14.13.70",NA,"UniRef50_F6IDB9",27.208,2.76e-27,113,83,"gnl_DSMZ_unitig_0_quiver_consensus",3009040,3010284,"|PWY18C3-1|","bad_blast",NA,NA,0,NA,"rxn26896",58.0021
"2130","RXN-20438","4alpha,14alpha-dimethyl-cholesta-8-enol 14alpha-demethylase","1.14.14.154/1.14.13.70",NA,"UniRef50_F6IDB9",27.208,2.76e-27,113,83,"gnl_DSMZ_unitig_0_quiver_consensus",3009040,3010284,"|PWY18C3-1|","bad_blast",NA,NA,0,NA,"rxn30557",58.0021
"2131","RXN-20438","4alpha,14alpha-dimethyl-cholesta-8-enol 14alpha-demethylase","1.14.14.154/1.14.13.70",NA,"UniRef50_F6IDB9",27.208,2.76e-27,113,83,"gnl_DSMZ_unitig_0_quiver_consensus",3009040,3010284,"|PWY18C3-1|","bad_blast",NA,NA,0,NA,"rxn32090",58.0021
"2132","RXN-20438","4alpha,14alpha-dimethyl-cholesta-8-enol 14alpha-demethylase","1.14.14.154/1.14.13.70",NA,"UniRef50_F6IDB9",27.208,2.76e-27,113,83,"gnl_DSMZ_unitig_0_quiver_consensus",3009040,3010284,"|PWY18C3-1|","bad_blast",NA,NA,0,NA,"rxn37747",58.0021
"2133","RXNQT-4366","methylsalicylate esterase","3.1.1.1",NA,"UniRef90_I6XU97",29.889,3.74e-19,84.7,85,"gnl_DSMZ_unitig_0_quiver_consensus",989464,990222,"|PWY18C3-24|","bad_blast",NA,NA,0,NA,"rxn01702",76.8678233333333
"2134","RXNQT-4366","methylsalicylate esterase","3.1.1.1",NA,"UniRef90_I6XU97",29.889,3.74e-19,84.7,85,"gnl_DSMZ_unitig_0_quiver_consensus",989464,990222,"|PWY18C3-24|","bad_blast",NA,NA,0,NA,"rxn04559",76.8678233333333
"2135","RXNQT-4366","methylsalicylate esterase","3.1.1.1",NA,"UniRef90_I6XU97",29.889,3.74e-19,84.7,85,"gnl_DSMZ_unitig_0_quiver_consensus",989464,990222,"|PWY18C3-24|","bad_blast",NA,NA,0,NA,"rxn05878",76.8678233333333
"2136","RXNQT-4366","methylsalicylate esterase","3.1.1.1",NA,"UniRef90_I6XU97",29.889,3.74e-19,84.7,85,"gnl_DSMZ_unitig_0_quiver_consensus",989464,990222,"|PWY18C3-24|","bad_blast",NA,NA,0,NA,"rxn11748",76.8678233333333
"2137","RXNQT-4366","methylsalicylate esterase","3.1.1.1",NA,"UniRef90_I6XU97",29.889,3.74e-19,84.7,85,"gnl_DSMZ_unitig_0_quiver_consensus",989464,990222,"|PWY18C3-24|","bad_blast",NA,NA,0,NA,"rxn11783",76.8678233333333
"2138","RXNQT-4366","methylsalicylate esterase","3.1.1.1",NA,"UniRef90_I6XU97",29.889,3.74e-19,84.7,85,"gnl_DSMZ_unitig_0_quiver_consensus",989464,990222,"|PWY18C3-24|","bad_blast",NA,NA,0,NA,"rxn11786",76.8678233333333
"2139","RXNQT-4366","methylsalicylate esterase","3.1.1.1",NA,"UniRef90_I6XU97",29.889,3.74e-19,84.7,85,"gnl_DSMZ_unitig_0_quiver_consensus",989464,990222,"|PWY18C3-24|","bad_blast",NA,NA,0,NA,"rxn11828",76.8678233333333
"2140","RXNQT-4366","methylsalicylate esterase","3.1.1.1",NA,"UniRef90_I6XU97",29.889,3.74e-19,84.7,85,"gnl_DSMZ_unitig_0_quiver_consensus",989464,990222,"|PWY18C3-24|","bad_blast",NA,NA,0,NA,"rxn12023",76.8678233333333
"2141","RXNQT-4366","methylsalicylate esterase","3.1.1.1",NA,"UniRef90_I6XU97",29.889,3.74e-19,84.7,85,"gnl_DSMZ_unitig_0_quiver_consensus",989464,990222,"|PWY18C3-24|","bad_blast",NA,NA,0,NA,"rxn12028",76.8678233333333
"2142","RXNQT-4366","methylsalicylate esterase","3.1.1.1",NA,"UniRef90_I6XU97",29.889,3.74e-19,84.7,85,"gnl_DSMZ_unitig_0_quiver_consensus",989464,990222,"|PWY18C3-24|","bad_blast",NA,NA,0,NA,"rxn12030",76.8678233333333
"2143","RXNQT-4366","methylsalicylate esterase","3.1.1.1",NA,"UniRef90_I6XU97",29.889,3.74e-19,84.7,85,"gnl_DSMZ_unitig_0_quiver_consensus",989464,990222,"|PWY18C3-24|","bad_blast",NA,NA,0,NA,"rxn12033",76.8678233333333
"2144","RXNQT-4366","methylsalicylate esterase","3.1.1.1",NA,"UniRef90_I6XU97",29.889,3.74e-19,84.7,85,"gnl_DSMZ_unitig_0_quiver_consensus",989464,990222,"|PWY18C3-24|","bad_blast",NA,NA,0,NA,"rxn19254",76.8678233333333
"2145","RXNQT-4366","methylsalicylate esterase","3.1.1.1",NA,"UniRef90_I6XU97",29.889,3.74e-19,84.7,85,"gnl_DSMZ_unitig_0_quiver_consensus",989464,990222,"|PWY18C3-24|","bad_blast",NA,NA,0,NA,"rxn20776",76.8678233333333
"2146","RXNQT-4366","methylsalicylate esterase","3.1.1.1",NA,"UniRef90_I6XU97",29.889,3.74e-19,84.7,85,"gnl_DSMZ_unitig_0_quiver_consensus",989464,990222,"|PWY18C3-24|","bad_blast",NA,NA,0,NA,"rxn21076",76.8678233333333
"2147","RXNQT-4366","methylsalicylate esterase","3.1.1.1",NA,"UniRef90_I6XU97",29.889,3.74e-19,84.7,85,"gnl_DSMZ_unitig_0_quiver_consensus",989464,990222,"|PWY18C3-24|","bad_blast",NA,NA,0,NA,"rxn21107",76.8678233333333
"2148","RXNQT-4366","methylsalicylate esterase","3.1.1.1",NA,"UniRef90_I6XU97",29.889,3.74e-19,84.7,85,"gnl_DSMZ_unitig_0_quiver_consensus",989464,990222,"|PWY18C3-24|","bad_blast",NA,NA,0,NA,"rxn22711",76.8678233333333
"2149","RXNQT-4366","methylsalicylate esterase","3.1.1.1",NA,"UniRef90_I6XU97",29.889,3.74e-19,84.7,85,"gnl_DSMZ_unitig_0_quiver_consensus",989464,990222,"|PWY18C3-24|","bad_blast",NA,NA,0,NA,"rxn22712",76.8678233333333
"2150","RXNQT-4366","methylsalicylate esterase","3.1.1.1",NA,"UniRef90_I6XU97",29.889,3.74e-19,84.7,85,"gnl_DSMZ_unitig_0_quiver_consensus",989464,990222,"|PWY18C3-24|","bad_blast",NA,NA,0,NA,"rxn23012",76.8678233333333
"2151","RXNQT-4366","methylsalicylate esterase","3.1.1.1",NA,"UniRef90_I6XU97",29.889,3.74e-19,84.7,85,"gnl_DSMZ_unitig_0_quiver_consensus",989464,990222,"|PWY18C3-24|","bad_blast",NA,NA,0,NA,"rxn27089",76.8678233333333
"2152","RXNQT-4366","methylsalicylate esterase","3.1.1.1",NA,"UniRef90_I6XU97",29.889,3.74e-19,84.7,85,"gnl_DSMZ_unitig_0_quiver_consensus",989464,990222,"|PWY18C3-24|","bad_blast",NA,NA,0,NA,"rxn38056",76.8678233333333
"2153","RXN18C3-14","beta2-tomatinase","3.2.1.21",NA,"UniRef90_P12614",43.929,1.6e-103,335,94,"gnl_DSMZ_unitig_0_quiver_consensus",1461178,1459841,"|PWY18C3-5|","good_blast",NA,NA,0,1,"rxn00020",0.005
"2154","RXN18C3-14","beta2-tomatinase","3.2.1.21",NA,"UniRef90_P12614",43.929,1.6e-103,335,94,"gnl_DSMZ_unitig_0_quiver_consensus",1461178,1459841,"|PWY18C3-5|","good_blast",NA,NA,0,1,"rxn00222",0.005
"2155","RXN18C3-14","beta2-tomatinase","3.2.1.21",NA,"UniRef90_P12614",43.929,1.6e-103,335,94,"gnl_DSMZ_unitig_0_quiver_consensus",1461178,1459841,"|PWY18C3-5|","good_blast",NA,NA,0,1,"rxn03402",0.005
"2156","RXN18C3-14","beta2-tomatinase","3.2.1.21",NA,"UniRef90_P12614",43.929,1.6e-103,335,94,"gnl_DSMZ_unitig_0_quiver_consensus",1461178,1459841,"|PWY18C3-5|","good_blast",NA,NA,0,1,"rxn06272",0.005
"2157","RXN18C3-14","beta2-tomatinase","3.2.1.21",NA,"UniRef90_P12614",43.929,1.6e-103,335,94,"gnl_DSMZ_unitig_0_quiver_consensus",1461178,1459841,"|PWY18C3-5|","good_blast",NA,NA,0,1,"rxn06403",0.005
"2158","RXN18C3-14","beta2-tomatinase","3.2.1.21",NA,"UniRef90_P12614",43.929,1.6e-103,335,94,"gnl_DSMZ_unitig_0_quiver_consensus",1461178,1459841,"|PWY18C3-5|","good_blast",NA,NA,0,1,"rxn06823",0.005
"2159","RXN18C3-14","beta2-tomatinase","3.2.1.21",NA,"UniRef90_P12614",43.929,1.6e-103,335,94,"gnl_DSMZ_unitig_0_quiver_consensus",1461178,1459841,"|PWY18C3-5|","good_blast",NA,NA,0,1,"rxn07040",0.005
"2160","RXN18C3-14","beta2-tomatinase","3.2.1.21",NA,"UniRef90_P12614",43.929,1.6e-103,335,94,"gnl_DSMZ_unitig_0_quiver_consensus",1461178,1459841,"|PWY18C3-5|","good_blast",NA,NA,0,1,"rxn09978",0.005
"2161","RXN18C3-14","beta2-tomatinase","3.2.1.21",NA,"UniRef90_P12614",43.929,1.6e-103,335,94,"gnl_DSMZ_unitig_0_quiver_consensus",1461178,1459841,"|PWY18C3-5|","good_blast",NA,NA,0,1,"rxn09979",0.005
"2162","RXN18C3-14","beta2-tomatinase","3.2.1.21",NA,"UniRef90_P12614",43.929,1.6e-103,335,94,"gnl_DSMZ_unitig_0_quiver_consensus",1461178,1459841,"|PWY18C3-5|","good_blast",NA,NA,0,1,"rxn15007",0.005
"2163","RXN18C3-14","beta2-tomatinase","3.2.1.21",NA,"UniRef90_P12614",43.929,1.6e-103,335,94,"gnl_DSMZ_unitig_0_quiver_consensus",1461178,1459841,"|PWY18C3-5|","good_blast",NA,NA,0,1,"rxn15033",0.005
"2164","RXN18C3-14","beta2-tomatinase","3.2.1.21",NA,"UniRef90_P12614",43.929,1.6e-103,335,94,"gnl_DSMZ_unitig_0_quiver_consensus",1461178,1459841,"|PWY18C3-5|","good_blast",NA,NA,0,1,"rxn15501",0.005
"2165","RXN18C3-14","beta2-tomatinase","3.2.1.21",NA,"UniRef90_P12614",43.929,1.6e-103,335,94,"gnl_DSMZ_unitig_0_quiver_consensus",1461178,1459841,"|PWY18C3-5|","good_blast",NA,NA,0,1,"rxn15502",0.005
"2166","RXN18C3-14","beta2-tomatinase","3.2.1.21",NA,"UniRef90_P12614",43.929,1.6e-103,335,94,"gnl_DSMZ_unitig_0_quiver_consensus",1461178,1459841,"|PWY18C3-5|","good_blast",NA,NA,0,1,"rxn15505",0.005
"2167","RXN18C3-14","beta2-tomatinase","3.2.1.21",NA,"UniRef90_P12614",43.929,1.6e-103,335,94,"gnl_DSMZ_unitig_0_quiver_consensus",1461178,1459841,"|PWY18C3-5|","good_blast",NA,NA,0,1,"rxn15506",0.005
"2168","RXN18C3-14","beta2-tomatinase","3.2.1.21",NA,"UniRef90_P12614",43.929,1.6e-103,335,94,"gnl_DSMZ_unitig_0_quiver_consensus",1461178,1459841,"|PWY18C3-5|","good_blast",NA,NA,0,1,"rxn15575",0.005
"2169","RXN18C3-14","beta2-tomatinase","3.2.1.21",NA,"UniRef90_P12614",43.929,1.6e-103,335,94,"gnl_DSMZ_unitig_0_quiver_consensus",1461178,1459841,"|PWY18C3-5|","good_blast",NA,NA,0,1,"rxn17947",0.005
"2170","RXN18C3-14","beta2-tomatinase","3.2.1.21",NA,"UniRef90_P12614",43.929,1.6e-103,335,94,"gnl_DSMZ_unitig_0_quiver_consensus",1461178,1459841,"|PWY18C3-5|","good_blast",NA,NA,0,1,"rxn21112",0.005
"2171","RXN18C3-14","beta2-tomatinase","3.2.1.21",NA,"UniRef90_P12614",43.929,1.6e-103,335,94,"gnl_DSMZ_unitig_0_quiver_consensus",1461178,1459841,"|PWY18C3-5|","good_blast",NA,NA,0,1,"rxn24067",0.005
"2172","RXN18C3-14","beta2-tomatinase","3.2.1.21",NA,"UniRef90_P12614",43.929,1.6e-103,335,94,"gnl_DSMZ_unitig_0_quiver_consensus",1461178,1459841,"|PWY18C3-5|","good_blast",NA,NA,0,1,"rxn25763",0.005
"2173","RXN18C3-14","beta2-tomatinase","3.2.1.21",NA,"UniRef90_P12614",43.929,1.6e-103,335,94,"gnl_DSMZ_unitig_0_quiver_consensus",1461178,1459841,"|PWY18C3-5|","good_blast",NA,NA,0,1,"rxn31688",0.005
"2174","RXN18C3-14","beta2-tomatinase","3.2.1.21",NA,"UniRef90_P12614",43.929,1.6e-103,335,94,"gnl_DSMZ_unitig_0_quiver_consensus",1461178,1459841,"|PWY18C3-5|","good_blast",NA,NA,0,1,"rxn32005",0.005
"2175","RXN18C3-14","beta2-tomatinase","3.2.1.21",NA,"UniRef90_P12614",43.929,1.6e-103,335,94,"gnl_DSMZ_unitig_0_quiver_consensus",1461178,1459841,"|PWY18C3-5|","good_blast",NA,NA,0,1,"rxn37735",0.005
"2176","RXN18C3-14","beta2-tomatinase","3.2.1.21",NA,"UniRef90_P12614",43.929,1.6e-103,335,94,"gnl_DSMZ_unitig_0_quiver_consensus",1461178,1459841,"|PWY18C3-5|","good_blast",NA,NA,0,1,"rxn37736",0.005
"2177","RXN18C3-14","beta2-tomatinase","3.2.1.21",NA,"UniRef90_P12614",43.929,1.6e-103,335,94,"gnl_DSMZ_unitig_0_quiver_consensus",1461178,1459841,"|PWY18C3-5|","good_blast",NA,NA,0,1,"rxn37737",0.005
"2178","RXN18C3-14","beta2-tomatinase","3.2.1.21",NA,"UniRef90_P12614",43.929,1.6e-103,335,94,"gnl_DSMZ_unitig_0_quiver_consensus",1461178,1459841,"|PWY18C3-5|","good_blast",NA,NA,0,1,"rxn37970",0.005
"2179","RXN18C3-14","beta2-tomatinase","3.2.1.21",NA,"UniRef90_P12614",43.929,1.6e-103,335,94,"gnl_DSMZ_unitig_0_quiver_consensus",1461178,1459841,"|PWY18C3-5|","good_blast",NA,NA,0,1,"rxn90112",0.005
"2180","2.3.1.180-RXN","beta-ketoacyl-[acyl-carrier-protein] synthase III","2.3.1.180",NA,"UniRef90_Q54206",59.938,1.99e-111,353,97,"gnl_DSMZ_unitig_0_quiver_consensus",1896569,1897531,"|PWY1A0-6120|","good_blast",NA,NA,0,1,"rxn05343",0.005
"2181","2.3.1.180-RXN","beta-ketoacyl-[acyl-carrier-protein] synthase III","2.3.1.180",NA,"UniRef90_Q54206",59.938,1.99e-111,353,97,"gnl_DSMZ_unitig_0_quiver_consensus",1896569,1897531,"|PWY1A0-6120|","good_blast",NA,NA,0,1,"rxn05344",0.005
"2182","2.3.1.180-RXN","beta-ketoacyl-[acyl-carrier-protein] synthase III","2.3.1.180",NA,"UniRef90_Q54206",59.938,1.99e-111,353,97,"gnl_DSMZ_unitig_0_quiver_consensus",1896569,1897531,"|PWY1A0-6120|","good_blast",NA,NA,0,1,"rxn05345",0.005
"2183","2.3.1.180-RXN","beta-ketoacyl-[acyl-carrier-protein] synthase III","2.3.1.180",NA,"UniRef90_Q54206",59.938,1.99e-111,353,97,"gnl_DSMZ_unitig_0_quiver_consensus",1896569,1897531,"|PWY1A0-6120|","good_blast",NA,NA,0,1,"rxn05346",0.005
"2184","2.3.1.180-RXN","beta-ketoacyl-[acyl-carrier-protein] synthase III","2.3.1.180",NA,"UniRef90_Q54206",59.938,1.99e-111,353,97,"gnl_DSMZ_unitig_0_quiver_consensus",1896569,1897531,"|PWY1A0-6120|","good_blast",NA,NA,0,1,"rxn05347",0.005
"2185","2.3.1.180-RXN","beta-ketoacyl-[acyl-carrier-protein] synthase III","2.3.1.180",NA,"UniRef90_Q54206",59.938,1.99e-111,353,97,"gnl_DSMZ_unitig_0_quiver_consensus",1896569,1897531,"|PWY1A0-6120|","good_blast",NA,NA,0,1,"rxn05348",0.005
"2186","2.3.1.180-RXN","beta-ketoacyl-[acyl-carrier-protein] synthase III","2.3.1.180",NA,"UniRef90_Q54206",59.938,1.99e-111,353,97,"gnl_DSMZ_unitig_0_quiver_consensus",1896569,1897531,"|PWY1A0-6120|","good_blast",NA,NA,0,1,"rxn05349",0.005
"2187","2.3.1.180-RXN","beta-ketoacyl-[acyl-carrier-protein] synthase III","2.3.1.180",NA,"UniRef90_Q54206",59.938,1.99e-111,353,97,"gnl_DSMZ_unitig_0_quiver_consensus",1896569,1897531,"|PWY1A0-6120|","good_blast",NA,NA,0,1,"rxn05350",0.005
"2188","2.3.1.180-RXN","beta-ketoacyl-[acyl-carrier-protein] synthase III","2.3.1.180",NA,"UniRef90_Q54206",59.938,1.99e-111,353,97,"gnl_DSMZ_unitig_0_quiver_consensus",1896569,1897531,"|PWY1A0-6120|","good_blast",NA,NA,0,1,"rxn08766",0.005
"2189","2.3.1.180-RXN","beta-ketoacyl-[acyl-carrier-protein] synthase III","2.3.1.180",NA,"UniRef90_Q54206",59.938,1.99e-111,353,97,"gnl_DSMZ_unitig_0_quiver_consensus",1896569,1897531,"|PWY1A0-6120|","good_blast",NA,NA,0,1,"rxn21856",0.005
"2190","RXN1F-357","choline monooxygenase","1.14.15.7/1.14.14.4",NA,"UniRef90_Q9CD87",40.138,7.04e-75,251,99,"gnl_DSMZ_unitig_0_quiver_consensus",2981316,2982590,"|PWY1F-353|","good_blast","full",NA,0,1,"rxn06954",0.005
"2191","RXN1F-357","choline monooxygenase","1.14.15.7/1.14.14.4",NA,"UniRef90_Q9CD87",40.138,7.04e-75,251,99,"gnl_DSMZ_unitig_0_quiver_consensus",2981316,2982590,"|PWY1F-353|","good_blast","full",NA,0,1,"rxn07270",0.005
"2192","RXN1F-357","choline monooxygenase","1.14.15.7/1.14.14.4",NA,"UniRef90_Q9CD87",40.138,7.04e-75,251,99,"gnl_DSMZ_unitig_0_quiver_consensus",2981316,2982590,"|PWY1F-353|","good_blast","full",NA,0,1,"rxn26519",0.005
"2193","RXN-7775","flavanone 3beta-hydroxylase","1.14.11.9",NA,"UniRef50_A0A1U2LUK6",50.467,1.85e-87,285,88,"gnl_DSMZ_unitig_0_quiver_consensus",1913865,1912912,"|PWY1F-823|","good_blast",NA,NA,0,1,"rxn01767",0.005
"2194","RXN-7775","flavanone 3beta-hydroxylase","1.14.11.9",NA,"UniRef50_A0A1U2LUK6",50.467,1.85e-87,285,88,"gnl_DSMZ_unitig_0_quiver_consensus",1913865,1912912,"|PWY1F-823|","good_blast",NA,NA,0,1,"rxn02602",0.005
"2195","RXN-7775","flavanone 3beta-hydroxylase","1.14.11.9",NA,"UniRef50_A0A1U2LUK6",50.467,1.85e-87,285,88,"gnl_DSMZ_unitig_0_quiver_consensus",1913865,1912912,"|PWY1F-823|","good_blast",NA,NA,0,1,"rxn03414",0.005
"2196","RXN-7775","flavanone 3beta-hydroxylase","1.14.11.9",NA,"UniRef50_A0A1U2LUK6",50.467,1.85e-87,285,88,"gnl_DSMZ_unitig_0_quiver_consensus",1913865,1912912,"|PWY1F-823|","good_blast",NA,NA,0,1,"rxn05073",0.005
"2197","RXN-7775","flavanone 3beta-hydroxylase","1.14.11.9",NA,"UniRef50_A0A1U2LUK6",50.467,1.85e-87,285,88,"gnl_DSMZ_unitig_0_quiver_consensus",1913865,1912912,"|PWY1F-823|","good_blast",NA,NA,0,1,"rxn07783",0.005
"2198","RXN-7775","flavanone 3beta-hydroxylase","1.14.11.9",NA,"UniRef50_A0A1U2LUK6",50.467,1.85e-87,285,88,"gnl_DSMZ_unitig_0_quiver_consensus",1913865,1912912,"|PWY1F-823|","good_blast",NA,NA,0,1,"rxn07786",0.005
"2199","RXN-7775","flavanone 3beta-hydroxylase","1.14.11.9",NA,"UniRef50_A0A1U2LUK6",50.467,1.85e-87,285,88,"gnl_DSMZ_unitig_0_quiver_consensus",1913865,1912912,"|PWY1F-823|","good_blast",NA,NA,0,1,"rxn07787",0.005
"2200","RXN-7775","flavanone 3beta-hydroxylase","1.14.11.9",NA,"UniRef50_A0A1U2LUK6",50.467,1.85e-87,285,88,"gnl_DSMZ_unitig_0_quiver_consensus",1913865,1912912,"|PWY1F-823|","good_blast",NA,NA,0,1,"rxn15670",0.005
"2201","RXN-7775","flavanone 3beta-hydroxylase","1.14.11.9",NA,"UniRef50_A0A1U2LUK6",50.467,1.85e-87,285,88,"gnl_DSMZ_unitig_0_quiver_consensus",1913865,1912912,"|PWY1F-823|","good_blast",NA,NA,0,1,"rxn17065",0.005
"2202","RXN1G-2","N-acetyl-1-D-myo-inositol-2-amino-2-deoxy-alpha-D-glucopyranoside deacetylase","3.5.1.103",NA,"UniRef90_C7MY07",45.833,5.68e-47,164,100,"gnl_DSMZ_unitig_0_quiver_consensus",659957,660745,"|PWY1G-0|","bad_blast",NA,NA,0,NA,"rxn16494",24.0038
"2203","RXN1G-121","L-cysteine : 1 D-myo-inositol 2-amino-2-deoxy-alpha-D-glucopyranoside ligase","6.3.1.13",NA,"UniRef90_C7MWX8",56.25,3.12e-140,439,100,"gnl_DSMZ_unitig_0_quiver_consensus",1629829,1628591,"|PWY1G-0|","good_blast",NA,NA,0,1,"rxn16434",0.005
"2204","RXN1G-4","mycothiol synthase","2.3.1.189",NA,"UniRef90_B2GI63",42.997,1.05e-49,174,99,"gnl_DSMZ_unitig_0_quiver_consensus",270559,269699,"|PWY1G-0|","bad_blast",NA,NA,0,NA,"rxn16464",17.3374666666667
"2205","RXN-6501","D-inositol-3-phosphate glycosyltransferase","2.4.1.250",NA,"UniRef90_A8LDJ8",56.757,5.42e-127,402,94,"gnl_DSMZ_unitig_0_quiver_consensus",279917,281131,"|PWY1G-0|","good_blast",NA,NA,0,1,"rxn16478",0.005
"2206","RXN-6501","D-inositol-3-phosphate glycosyltransferase","2.4.1.250",NA,"UniRef90_A8LDJ8",56.757,5.42e-127,402,94,"gnl_DSMZ_unitig_0_quiver_consensus",279917,281131,"|PWY1G-0|","good_blast",NA,NA,0,1,"rxn24165",0.005
"2207","MYO-INOSITOL-1-PHOSPHATE-SYNTHASE-RXN","inositol-1-phosphate synthase","5.5.1.4",NA,"UniRef90_P9WKI1",79.62,0,575,98,"gnl_DSMZ_unitig_0_quiver_consensus",3224815,3225918,"|PWY1G-0|","good_blast",NA,NA,0,1,"rxn05072",0.005
"2208","MYO-INOSITOL-1-PHOSPHATE-SYNTHASE-RXN","inositol-1-phosphate synthase","5.5.1.4",NA,"UniRef90_P9WKI1",79.62,0,575,98,"gnl_DSMZ_unitig_0_quiver_consensus",3224815,3225918,"|PWY1G-0|","good_blast",NA,NA,0,1,"rxn15668",0.005
"2209","MYO-INOSITOL-1-PHOSPHATE-SYNTHASE-RXN","inositol-1-phosphate synthase","5.5.1.4",NA,"UniRef90_P9WKI1",79.62,0,575,98,"gnl_DSMZ_unitig_0_quiver_consensus",3224815,3225918,"|PWY1G-0|","good_blast",NA,NA,0,1,"rxn15669",0.005
"2210","MYO-INOSITOL-1-PHOSPHATE-SYNTHASE-RXN","inositol-1-phosphate synthase","5.5.1.4",NA,"UniRef90_P9WKI1",79.62,0,575,98,"gnl_DSMZ_unitig_0_quiver_consensus",3224815,3225918,"|PWY1G-0|","good_blast",NA,NA,0,1,"rxn20219",0.005
"2211","MYO-INOSITOL-1-PHOSPHATE-SYNTHASE-RXN","inositol-1-phosphate synthase","5.5.1.4",NA,"UniRef90_P9WKI1",79.62,0,575,98,"gnl_DSMZ_unitig_0_quiver_consensus",3224815,3225918,"|PWY1G-0|","good_blast",NA,NA,0,1,"rxn33927",0.005
"2212","1.8.1.15-RXN","mycothione reductase","1.8.1.15",NA,"UniRef90_P9WHH3",53.896,2.31e-133,421,99,"gnl_DSMZ_unitig_0_quiver_consensus",2272953,2271589,"|PWY1G-126|","good_blast",NA,NA,0,1,"rxn03981",0.005
"2213","1.8.1.15-RXN","mycothione reductase","1.8.1.15",NA,"UniRef90_P9WHH3",53.896,2.31e-133,421,99,"gnl_DSMZ_unitig_0_quiver_consensus",2272953,2271589,"|PWY1G-126|","good_blast",NA,NA,0,1,"rxn03982",0.005
